40.743095,-73.974015
40.7440218,-73.9761767
40.745063,-73.9786216
40.7457322,-73.9802187
40.7463946,-73.981952
40.7470935,-73.9834451
40.7477694,-73.985072
40.7491115,-73.988259
40.7503293,-73.9911014
40.7515173,-73.9939493
40.752709,-73.996836
40.7539128,-73.999628
40.7551224,-74.0024595
40.7437892,-73.9735182
40.74479,-73.9758798
40.7457167,-73.9781195
40.7463886,-73.9797348
40.7471157,-73.9814401
40.747765,-73.982957
40.7484394,-73.9845729
40.7497819,-73.9877534
40.7510159,-73.9906235
40.7521936,-73.993451
40.7534056,-73.9963183
40.7545893,-73.9991464
40.7557842,-74.00197
40.7444588,-73.973034
40.7454606,-73.9753917
40.7463974,-73.9776361
40.7470753,-73.9792338
40.747705,-73.9807655
40.7484355,-73.982471
40.7491122,-73.9840674
40.7504619,-73.9872841
40.751666,-73.9901511
40.752857,-73.9929789
40.7540632,-73.9958443
40.7552526,-73.9986612
40.7564474,-74.0015035
40.7450837,-73.972574
40.7460738,-73.9749362
40.7470334,-73.9772049
40.7476796,-73.9787927
40.7483238,-73.9803109
40.7490499,-73.982024
40.7497295,-73.9836386
40.7510857,-73.9868523
40.7522877,-73.9897059
40.753474,-73.992528
40.7546778,-73.9953554
40.7558708,-73.99821
40.7570613,-74.0010527
40.7457058,-73.9721294
40.746689,-73.9744931
40.747635,-73.9767664
40.7482943,-73.9783341
40.7490229,-73.9800469
40.7496747,-73.9815892
40.7503706,-73.9831523
40.7517053,-73.9864008
40.752907,-73.9892533
40.754091,-73.992079
40.7552896,-73.9949084
40.7564992,-73.9977536
40.7576845,-74.0005977
40.746309,-73.9716822
40.7473189,-73.9740573
40.7482577,-73.9763103
40.7489148,-73.9778871
40.7496561,-73.9795946
40.7502857,-73.9811432
40.7509682,-73.9827201
40.7523188,-73.9859461
40.7535205,-73.9887892
40.754707,-73.991633
40.755916,-73.994508
40.7571057,-73.9973121
40.7583115,-74.0001428
40.7469318,-73.9712276
40.7479306,-73.9736107
40.7488713,-73.9758612
40.7495338,-73.9774384
40.7501862,-73.9789843
40.7509008,-73.9806821
40.7515863,-73.9822815
40.7529301,-73.9854822
40.7541333,-73.9883389
40.75533,-73.991177
40.7565386,-73.9940357
40.7577372,-73.996854
40.7589141,-73.9996907
40.7475526,-73.9707756
40.7485585,-73.9731494
40.7494983,-73.9753863
40.7501612,-73.9769852
40.750881,-73.9787109
40.7515325,-73.9802219
40.7522003,-73.9818336
40.7535625,-73.9850215
40.75475,-73.987892
40.7559504,-73.9907232
40.7571534,-73.993583
40.7583191,-73.9964072
40.7595325,-73.999242
40.7481188,-73.9701649
40.7491608,-73.9727004
40.7501144,-73.9749326
40.7507826,-73.9765483
40.751412,-73.9780301
40.7521501,-73.9797728
40.75282,-73.981389
40.7541755,-73.9845844
40.7553637,-73.9874368
40.756567,-73.990276
40.7578274,-73.9931045
40.758968,-73.9959404
40.7601566,-73.9987993
40.748723,-73.9697359
40.7498231,-73.9722048
40.7507757,-73.9744533
40.7514527,-73.9760689
40.7521824,-73.9777896
40.7528119,-73.9792738
40.7534847,-73.9808766
40.7548422,-73.9841088
40.7560341,-73.9869384
40.7572276,-73.989793
40.7584279,-73.9926448
40.7596529,-73.9954615
40.7608399,-73.99832
40.7495013,-73.9693742
40.7504841,-73.9717243
40.7514365,-73.9739681
40.7521288,-73.9755691
40.753124,-73.977866
40.753488,-73.978783
40.7541608,-73.9803992
40.7555096,-73.9836118
40.7567173,-73.9864699
40.757907,-73.9893022
40.7591041,-73.9921548
40.7603075,-73.9949797
40.7615124,-73.9978323
40.7501079,-73.9688927
40.7511134,-73.9712525
40.7520651,-73.9735114
40.7527625,-73.9751147
40.753717,-73.977439
40.754091,-73.978338
40.7547917,-73.9799338
40.7561351,-73.9831642
40.7573398,-73.986011
40.7585406,-73.9888398
40.759729,-73.991717
40.7609256,-73.9945242
40.7621338,-73.9973885
40.7507482,-73.9684245
40.7517421,-73.9707907
40.7526965,-73.9730489
40.7533758,-73.9746669
40.754355,-73.976988
40.754734,-73.977884
40.7554039,-73.9794756
40.7567653,-73.9827023
40.757961,-73.9855313
40.7591619,-73.988384
40.760345,-73.991216
40.7615582,-73.9940582
40.7627566,-73.9969327
40.7513611,-73.9679761
40.752367,-73.9703354
40.7533249,-73.9725945
40.7540198,-73.9741892
40.7547232,-73.975908
40.7553775,-73.9774369
40.7560369,-73.979021
40.7573938,-73.9822503
40.7585806,-73.9850687
40.759791,-73.987927
40.7609777,-73.9907711
40.7621935,-73.9936126
40.7633792,-73.9964636
40.7519975,-73.967679
40.7529921,-73.9698797
40.7539542,-73.9721475
40.7546201,-73.9737309
40.7553521,-73.975444
40.7559899,-73.9769697
40.7566585,-73.9785536
40.758019,-73.9817964
40.7592009,-73.9846144
40.760405,-73.9874535
40.7616136,-73.9903218
40.7628049,-73.9931644
40.7640121,-73.9960221
40.7527056,-73.9671922
40.7536329,-73.9694279
40.7545714,-73.9716804
40.7552676,-73.9732856
40.7559093,-73.9747795
40.7566117,-73.9765007
40.7573003,-73.9781055
40.7586336,-73.9813444
40.7598383,-73.9841848
40.7610363,-73.9870065
40.762252,-73.989883
40.7634329,-73.9927025
40.7646292,-73.9955502
40.7532358,-73.9665538
40.7542506,-73.968974
40.755217,-73.9712403
40.7558687,-73.9728397
40.7565996,-73.974532
40.7572296,-73.9760446
40.757906,-73.9776394
40.7592723,-73.9808828
40.7604566,-73.9837229
40.7616556,-73.9865591
40.7628658,-73.9894109
40.7640484,-73.9922389
40.7652578,-73.9950906
40.7538793,-73.9661559
40.7548795,-73.9685187
40.7558356,-73.970781
40.756502,-73.9723706
40.7572272,-73.9740867
40.7578603,-73.9755969
40.7585378,-73.9771928
40.7599003,-73.9804317
40.7610944,-73.9832632
40.7622871,-73.98611
40.7634937,-73.9889648
40.764684,-73.9917896
40.7658743,-73.9946438
40.754499,-73.9656921
40.7555055,-73.968065
40.7564635,-73.9703223
40.7571206,-73.9719267
40.7578469,-73.9736211
40.758493,-73.9751248
40.759167,-73.9767368
40.7605231,-73.9799606
40.761715,-73.98281
40.762915,-73.985647
40.7641329,-73.9884998
40.7653017,-73.9913397
40.7665029,-73.9941644
40.7551426,-73.9652308
40.7561491,-73.9676105
40.7570921,-73.9698679
40.7577491,-73.9714656
40.758397,-73.9729763
40.7591183,-73.9746925
40.7597914,-73.9762808
40.761147,-73.9795077
40.7623484,-73.9823574
40.7635447,-73.9851925
40.7647357,-73.988042
40.765938,-73.9908832
40.7671242,-73.9937185
40.7557545,-73.9647894
40.7567606,-73.9671458
40.7577105,-73.9694269
40.758376,-73.9710051
40.7590991,-73.972718
40.7597427,-73.9742195
40.7604171,-73.9758275
40.7617719,-73.9790609
40.7629684,-73.9818888
40.7641748,-73.9847444
40.765359,-73.9875868
40.7665562,-73.9904231
40.7677526,-73.9932741
40.7563957,-73.9643439
40.7573799,-73.9666835
40.7583567,-73.9689597
40.7590061,-73.9705374
40.7596427,-73.9720574
40.7603684,-73.9737633
40.761051,-73.9753635
40.7623915,-73.9786075
40.7635961,-73.9814344
40.7647976,-73.9842943
40.7659819,-73.987111
40.7671971,-73.9899745
40.7683877,-73.9928199
40.7570131,-73.963871
40.7579981,-73.9662415
40.758975,-73.9684882
40.7596327,-73.9700878
40.7603518,-73.971794
40.7610125,-73.9733344
40.761667,-73.9749136
40.7630345,-73.9781444
40.7642199,-73.9809794
40.765418,-73.983822
40.766614,-73.9866568
40.7678074,-73.9894966
40.7690347,-73.9923529
40.7576475,-73.963415
40.7586253,-73.9657882
40.7595933,-73.9680344
40.7602536,-73.9696318
40.7608933,-73.9711367
40.7616086,-73.9728879
40.7622964,-73.9744569
40.7636527,-73.9776904
40.764845,-73.9805277
40.7660501,-73.9833663
40.7672398,-73.9862103
40.7684462,-73.9890433
40.7696336,-73.9919008
40.758314,-73.9629331
40.759306,-73.9652891
40.7602719,-73.9675409
40.7609254,-73.9691296
40.7615707,-73.9706449
40.7622955,-73.9723583
40.7629678,-73.9739567
40.7643285,-73.9771987
40.7655213,-73.9800303
40.766736,-73.9828696
40.7679312,-73.9857243
40.7691193,-73.9885587
40.770312,-73.9913902
40.758978,-73.9624468
40.7599732,-73.9648104
40.7609561,-73.967041
40.7615968,-73.9686328
40.7623133,-73.9703509
40.7629679,-73.9718753
40.7636484,-73.9734618
40.7649999,-73.9767003
40.766198,-73.9795421
40.7674117,-73.9823896
40.7685898,-73.985226
40.7697985,-73.9880718
40.770987,-73.9909029
40.7596197,-73.9619668
40.7606085,-73.964337
40.7615772,-73.9665841
40.7622245,-73.9681795
40.7628756,-73.9697063
40.7635936,-73.9714287
40.7643054,-73.9730051
40.7657168,-73.9761894
40.7668389,-73.9790713
40.767989,-73.981895
40.7692123,-73.9847724
40.7704272,-73.9876306
40.7716232,-73.9904523
